file_ref,file_dis,dmos
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_00.mp4,5.0000
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_17.mp4,4.5938
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_22.mp4,4.9688
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_27.mp4,4.9375
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_32.mp4,4.6875
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_37.mp4,3.0000
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_42.mp4,2.3125
UGC0721_720x1280_30_crf_00.mp4,UGC0721_720x1280_30_crf_47.mp4,1.1562
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_00.mp4,5.0000
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_17.mp4,5.0909
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_22.mp4,5.1212
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_27.mp4,5.0000
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_32.mp4,4.0606
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_37.mp4,3.2121
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_42.mp4,2.3333
UGC0023_1280x720_30_crf_00.mp4,UGC0023_1280x720_30_crf_47.mp4,1.3939
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_00.mp4,5.0000
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_17.mp4,4.9394
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_22.mp4,4.9091
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_27.mp4,4.3939
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_32.mp4,4.0303
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_37.mp4,2.9697
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_42.mp4,2.0303
UGC0037_720x1280_30_crf_00.mp4,UGC0037_720x1280_30_crf_47.mp4,1.6061
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_00.mp4,5.0000
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_17.mp4,4.5455
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_22.mp4,4.9697
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_27.mp4,4.3030
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_32.mp4,3.6061
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_37.mp4,3.5455
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_42.mp4,1.8182
UGC0063_720x1280_30_crf_00.mp4,UGC0063_720x1280_30_crf_47.mp4,1.6061
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_00.mp4,5.0000
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_17.mp4,5.0303
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_22.mp4,4.4242
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_27.mp4,4.8182
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_32.mp4,3.4848
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_37.mp4,2.1515
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_42.mp4,1.1515
UGC0222_720x1280_30_crf_00.mp4,UGC0222_720x1280_30_crf_47.mp4,1.0000
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_00.mp4,5.0000
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_17.mp4,5.0000
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_22.mp4,4.9091
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_27.mp4,4.9394
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_32.mp4,4.5455
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_37.mp4,3.4848
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_42.mp4,2.2121
UGC0449_720x1280_30_crf_00.mp4,UGC0449_720x1280_30_crf_47.mp4,1.6667
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_00.mp4,5.0000
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_17.mp4,4.8485
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_22.mp4,4.4848
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_27.mp4,4.4545
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_32.mp4,4.0303
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_37.mp4,3.0909
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_42.mp4,2.1212
UGC0642_720x1280_30_crf_00.mp4,UGC0642_720x1280_30_crf_47.mp4,1.1212
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_00.mp4,5.0000
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_17.mp4,4.4545
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_22.mp4,4.1515
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_27.mp4,3.9697
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_32.mp4,3.8485
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_37.mp4,2.6364
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_42.mp4,2.2727
UGC0821_720x1280_30_crf_00.mp4,UGC0821_720x1280_30_crf_47.mp4,1.2121
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_00.mp4,5.0000
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_17.mp4,5.0303
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_22.mp4,4.8485
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_27.mp4,4.0606
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_32.mp4,4.0000
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_37.mp4,2.1818
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_42.mp4,1.8182
UGC0897_720x1280_30_crf_00.mp4,UGC0897_720x1280_30_crf_47.mp4,1.6364
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_00.mp4,5.0000
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_17.mp4,5.0312
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_22.mp4,4.9062
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_27.mp4,4.7812
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_32.mp4,4.3438
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_37.mp4,3.1250
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_42.mp4,2.6250
UGC0210_720x1280_30_crf_00.mp4,UGC0210_720x1280_30_crf_47.mp4,1.6562
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_00.mp4,5.0000
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_17.mp4,5.0312
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_22.mp4,5.0312
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_27.mp4,4.6250
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_32.mp4,3.9688
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_37.mp4,3.0625
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_42.mp4,1.9375
UGC0228_1280x720_30_crf_00.mp4,UGC0228_1280x720_30_crf_47.mp4,1.5000
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_00.mp4,5.0000
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_17.mp4,4.5000
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_22.mp4,4.3750
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_27.mp4,4.1875
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_32.mp4,4.5938
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_37.mp4,3.3750
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_42.mp4,2.8750
UGC0330_1280x720_30_crf_00.mp4,UGC0330_1280x720_30_crf_47.mp4,1.0312
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_00.mp4,5.0000
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_17.mp4,4.9062
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_22.mp4,4.9375
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_27.mp4,4.5625
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_32.mp4,3.5625
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_37.mp4,2.9688
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_42.mp4,2.1250
UGC0445_720x1280_30_crf_00.mp4,UGC0445_720x1280_30_crf_47.mp4,1.4375
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_00.mp4,5.0000
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_17.mp4,5.0312
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_22.mp4,4.8125
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_27.mp4,4.5938
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_32.mp4,3.8438
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_37.mp4,2.9375
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_42.mp4,1.8750
UGC0512_720x1280_30_crf_00.mp4,UGC0512_720x1280_30_crf_47.mp4,1.4062
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_00.mp4,5.0000
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_17.mp4,4.8125
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_22.mp4,4.8125
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_27.mp4,4.6562
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_32.mp4,3.9688
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_37.mp4,3.3125
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_42.mp4,2.3438
UGC0571_720x1280_30_crf_00.mp4,UGC0571_720x1280_30_crf_47.mp4,1.5000
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_00.mp4,5.0000
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_17.mp4,4.9375
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_22.mp4,4.9688
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_27.mp4,4.9062
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_32.mp4,3.9688
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_37.mp4,3.1250
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_42.mp4,2.1562
UGC0599_720x1280_30_crf_00.mp4,UGC0599_720x1280_30_crf_47.mp4,1.2812
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_00.mp4,5.0000
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_17.mp4,5.0000
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_22.mp4,4.7500
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_27.mp4,4.7188
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_32.mp4,4.6250
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_37.mp4,3.1875
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_42.mp4,2.5000
UGC0713_720x1280_30_crf_00.mp4,UGC0713_720x1280_30_crf_47.mp4,1.5000
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_00.mp4,5.0000
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_17.mp4,4.5938
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_22.mp4,4.6562
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_27.mp4,4.4062
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_32.mp4,4.1562
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_37.mp4,3.3125
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_42.mp4,2.1562
UGC0727_720x1280_30_crf_00.mp4,UGC0727_720x1280_30_crf_47.mp4,1.1250
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_00.mp4,5.0000
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_17.mp4,4.5000
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_22.mp4,4.9375
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_27.mp4,4.9375
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_32.mp4,3.9375
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_37.mp4,3.3438
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_42.mp4,2.2500
UGC0889_720x1280_30_crf_00.mp4,UGC0889_720x1280_30_crf_47.mp4,1.5938
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_00.mp4,5.0000
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_17.mp4,4.6389
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_22.mp4,4.5278
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_27.mp4,4.4722
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_32.mp4,3.7500
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_37.mp4,2.6389
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_42.mp4,1.7222
UGC0041_720x1280_30_crf_00.mp4,UGC0041_720x1280_30_crf_47.mp4,1.3333
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_00.mp4,5.0000
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_17.mp4,4.8056
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_22.mp4,4.9167
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_27.mp4,4.7222
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_32.mp4,4.3056
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_37.mp4,3.1389
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_42.mp4,2.6389
UGC0153_720x1280_30_crf_00.mp4,UGC0153_720x1280_30_crf_47.mp4,2.0000
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_00.mp4,5.0000
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_17.mp4,5.0000
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_22.mp4,5.1111
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_27.mp4,4.8056
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_32.mp4,4.1944
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_37.mp4,3.0000
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_42.mp4,1.8056
UGC0218_1280x720_30_crf_00.mp4,UGC0218_1280x720_30_crf_47.mp4,1.5278
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_00.mp4,5.0000
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_17.mp4,4.4444
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_22.mp4,5.0556
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_27.mp4,4.1944
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_32.mp4,4.5556
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_37.mp4,3.4444
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_42.mp4,2.2500
UGC0266_1280x720_30_crf_00.mp4,UGC0266_1280x720_30_crf_47.mp4,1.1389
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_00.mp4,5.0000
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_17.mp4,4.8889
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_22.mp4,4.5000
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_27.mp4,4.5278
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_32.mp4,4.4722
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_37.mp4,3.8056
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_42.mp4,2.4444
UGC0725_720x1280_30_crf_00.mp4,UGC0725_720x1280_30_crf_47.mp4,1.1389
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_00.mp4,5.0000
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_17.mp4,4.9722
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_22.mp4,4.3611
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_27.mp4,4.9167
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_32.mp4,4.5833
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_37.mp4,3.6667
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_42.mp4,2.1389
UGC0921_720x1280_30_crf_00.mp4,UGC0921_720x1280_30_crf_47.mp4,1.7778
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_00.mp4,5.0000
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_17.mp4,4.6176
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_22.mp4,4.7353
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_27.mp4,4.4706
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_32.mp4,3.5294
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_37.mp4,2.5588
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_42.mp4,1.9118
UGC0220_720x1280_30_crf_00.mp4,UGC0220_720x1280_30_crf_47.mp4,1.0294
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_00.mp4,5.0000
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_17.mp4,4.2647
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_22.mp4,4.3824
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_27.mp4,4.7941
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_32.mp4,3.9412
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_37.mp4,3.1765
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_42.mp4,2.7941
UGC0225_720x1280_30_crf_00.mp4,UGC0225_720x1280_30_crf_47.mp4,1.9118
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_00.mp4,5.0000
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_17.mp4,4.6176
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_22.mp4,4.8529
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_27.mp4,4.6471
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_32.mp4,4.4412
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_37.mp4,3.3235
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_42.mp4,2.2941
UGC0235_1280x720_30_crf_00.mp4,UGC0235_1280x720_30_crf_47.mp4,1.0882
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_00.mp4,5.0000
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_17.mp4,5.1471
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_22.mp4,5.0000
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_27.mp4,4.9412
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_32.mp4,4.6765
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_37.mp4,3.8824
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_42.mp4,2.3824
UGC0365_720x1280_30_crf_00.mp4,UGC0365_720x1280_30_crf_47.mp4,1.5882
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_00.mp4,5.0000
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_17.mp4,4.8824
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_22.mp4,4.9118
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_27.mp4,4.5000
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_32.mp4,4.3235
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_37.mp4,3.5588
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_42.mp4,2.7353
UGC0451_720x1280_30_crf_00.mp4,UGC0451_720x1280_30_crf_47.mp4,1.6765
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_00.mp4,5.0000
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_17.mp4,4.6471
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_22.mp4,4.5294
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_27.mp4,4.5588
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_32.mp4,4.2647
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_37.mp4,3.3235
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_42.mp4,1.7647
UGC0628_720x1280_30_crf_00.mp4,UGC0628_720x1280_30_crf_47.mp4,1.0294
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_00.mp4,5.0000
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_17.mp4,4.6176
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_22.mp4,5.0000
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_27.mp4,4.6471
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_32.mp4,3.7647
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_37.mp4,2.4706
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_42.mp4,1.5588
UGC0652_720x1280_30_crf_00.mp4,UGC0652_720x1280_30_crf_47.mp4,1.0294
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_00.mp4,5.0000
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_17.mp4,5.0294
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_22.mp4,4.4118
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_27.mp4,4.1765
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_32.mp4,3.6176
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_37.mp4,2.6176
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_42.mp4,2.4706
UGC0960_720x1280_30_crf_00.mp4,UGC0960_720x1280_30_crf_47.mp4,1.7059
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_00.mp4,5.0000
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_17.mp4,4.6667
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_22.mp4,4.9091
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_27.mp4,4.6061
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_32.mp4,3.9091
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_37.mp4,3.0000
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_42.mp4,2.3030
UGC0696_720x1280_30_crf_00.mp4,UGC0696_720x1280_30_crf_47.mp4,1.2121
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_00.mp4,5.0000
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_17.mp4,4.6667
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_22.mp4,4.6667
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_27.mp4,4.7273
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_32.mp4,4.7576
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_37.mp4,3.9091
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_42.mp4,2.4545
UGC0715_720x1280_30_crf_00.mp4,UGC0715_720x1280_30_crf_47.mp4,1.5455
UGC0730_720x1280_30_crf_00.mp4,UGC0730_720x1280_30_crf_00.mp4,5.0000
UGC0730_720x1280_30_crf_00.mp4,UGC0730_720x1280_30_crf_17.mp4,5.0000
UGC0730_720x1280_30_crf_00.mp4,UGC0730_720x1280_30_crf_22.mp4,4.4242
UGC0730_720x1280_30_crf_00.mp4,UGC0730_720x1280_30_crf_27.mp4,4.1818
UGC0730_720x1280_30_crf_00.mp4,UGC0730_720x1280_30_crf_32.mp4,3.6061
